id,version,title,abstract,authors,categories,primary_category,published,updated,doi,journal_ref,comment,pdf_url,link,year,source
2501.03262,8,"REINFORCE++: An Efficient RLHF Algorithm with Robustness to Both Prompt
  and Reward Models","Reinforcement Learning from Human Feedback (RLHF) plays a crucial role in aligning large language models (LLMs) with human values and preferences. While state-of-the-art applications like ChatGPT or GPT-4 commonly employ Proximal Policy Optimization (PPO), the inclusion of a critic network introduces significant computational overhead. REINFORCE-based methods, such as REINFORCE Leave One-Out (RLOO), ReMax, and Group Relative Policy Optimization (GRPO), address this limitation by eliminating the critic network. However, these approaches face challenges in accurate advantage estimation. Specifically, they estimate advantages independently for responses to each prompt, which can lead to overfitting on simpler prompts and vulnerability to reward hacking and may be biased. To address these challenges, we introduce REINFORCE++, a novel approach that removes the critic model while using the global advantage normalization which is unbiased to improve the training stability. Our empirical evaluation demonstrates that REINFORCE++ exhibits robust performance across various reward models without requiring prompt set truncation. Furthermore, it achieves superior generalization in both RLHF and long chain-of-thought (CoT) settings compared to existing REINFORCE-based methods. The implementation is available at https://github.com/OpenRLHF/OpenRLHF.",Jian Hu; Jason Klein Liu; Haotian Xu; Wei Shen,cs.CL; cs.LG,cs.CL,2025-01-04T02:08:06Z,2025-08-03T16:48:29Z,,,add experiments,http://arxiv.org/pdf/2501.03262v8,http://arxiv.org/abs/2501.03262v8,2025,arxiv_api
2501.14784,1,DeServe: Towards Affordable Offline LLM Inference via Decentralization,"The rapid growth of generative AI and its integration into everyday workflows have significantly increased the demand for large language model (LLM) inference services. While proprietary models remain popular, recent advancements in open-source LLMs have positioned them as strong contenders. However, deploying these models is often constrained by the high costs and limited availability of GPU resources. In response, this paper presents the design of a decentralized offline serving system for LLM inference. Utilizing idle GPU resources, our proposed system, DeServe, decentralizes access to LLMs at a lower cost. DeServe specifically addresses key challenges in optimizing serving throughput in high-latency network environments. Experiments demonstrate that DeServe achieves a 6.7x-12.6x improvement in throughput over existing serving system baselines in such conditions.",Linyu Wu; Xiaoyuan Liu; Tianneng Shi; Zhe Ye; Dawn Song,cs.DC; cs.AI,cs.DC,2025-01-04T02:10:50Z,2025-01-04T02:10:50Z,,,,http://arxiv.org/pdf/2501.14784v1,http://arxiv.org/abs/2501.14784v1,2025,arxiv_api
2501.02173,1,"The Efficiency vs. Accuracy Trade-off: Optimizing RAG-Enhanced LLM
  Recommender Systems Using Multi-Head Early Exit","The deployment of Large Language Models (LLMs) in recommender systems for predicting Click-Through Rates (CTR) necessitates a delicate balance between computational efficiency and predictive accuracy. This paper presents an optimization framework that combines Retrieval-Augmented Generation (RAG) with an innovative multi-head early exit architecture to concurrently enhance both aspects. By integrating Graph Convolutional Networks (GCNs) as efficient retrieval mechanisms, we are able to significantly reduce data retrieval times while maintaining high model performance. The early exit strategy employed allows for dynamic termination of model inference, utilizing real-time predictive confidence assessments across multiple heads. This not only quickens the responsiveness of LLMs but also upholds or improves their accuracy, making it ideal for real-time application scenarios. Our experiments demonstrate how this architecture effectively decreases computation time without sacrificing the accuracy needed for reliable recommendation delivery, establishing a new standard for efficient, real-time LLM deployment in commercial systems.",Huixue Zhou; Hengrui Gu; Xi Liu; Kaixiong Zhou; Mingfu Liang; Yongkang Xiao; Srinivas Govindan; Piyush Chawla; Jiyan Yang; Xiangfei Meng; Huayu Li; Buyun Zhang; Liang Luo; Wen-Yen Chen; Yiping Han; Bo Long; Rui Zhang; Tianlong Chen,cs.IR; cs.LG,cs.IR,2025-01-04T03:26:46Z,2025-01-04T03:26:46Z,,,,http://arxiv.org/pdf/2501.02173v1,http://arxiv.org/abs/2501.02173v1,2025,arxiv_api
2501.02178,2,The Application of Large Language Models in Recommendation Systems,"The integration of Large Language Models into recommendation frameworks presents key advantages for personalization and adaptability of experiences to the users. Classic methods of recommendations, such as collaborative filtering and content-based filtering, are seriously limited in the solution of cold-start problems, sparsity of data, and lack of diversity in information considered. LLMs, of which GPT-4 is a good example, have emerged as powerful tools that enable recommendation frameworks to tap into unstructured data sources such as user reviews, social interactions, and text-based content. By analyzing these data sources, LLMs improve the accuracy and relevance of recommendations, thereby overcoming some of the limitations of traditional approaches. This work discusses applications of LLMs in recommendation systems, especially in electronic commerce, social media platforms, streaming services, and educational technologies. This showcases how LLMs enrich recommendation diversity, user engagement, and the system's adaptability; yet it also looks into the challenges connected to their technical implementation. This can also be presented as a study that shows the potential of LLMs for changing user experiences and making innovation possible in industries.",Peiyang Yu; Zeqiu Xu; Jiani Wang; Xiaochuan Xu,cs.IR,cs.IR,2025-01-04T04:02:23Z,2025-01-17T08:44:57Z,,,,http://arxiv.org/pdf/2501.02178v2,http://arxiv.org/abs/2501.02178v2,2025,arxiv_api
2501.02191,1,"On LLM-Enhanced Mixed-Type Data Imputation with High-Order Message
  Passing","Missing data imputation, which aims to impute the missing values in the raw datasets to achieve the completeness of datasets, is crucial for modern data-driven models like large language models (LLMs) and has attracted increasing interest over the past decades. Despite its importance, existing solutions for missing data imputation either 1) only support numerical and categorical data or 2) show an unsatisfactory performance due to their design prioritizing text data and the lack of key properties for tabular data imputation. In this paper, we propose UnIMP, a Unified IMPutation framework that leverages LLM and high-order message passing to enhance the imputation of mixed-type data including numerical, categorical, and text data. Specifically, we first introduce a cell-oriented hypergraph to model the table. We then propose BiHMP, an efficient Bidirectional High-order Message-Passing network to aggregate global-local information and high-order relationships on the constructed hypergraph while capturing the inter-column heterogeneity and intra-column homogeneity. To effectively and efficiently align the capacity of the LLM with the information aggregated by BiHMP, we introduce Xfusion, which, together with BiHMP, acts as adapters for the LLM. We follow a pre-training and fine-tuning pipeline to train UnIMP, integrating two optimizations: chunking technique, which divides tables into smaller chunks to enhance efficiency; and progressive masking technique, which gradually adapts the model to learn more complex data patterns. Both theoretical proofs and empirical experiments on 10 real world datasets highlight the superiority of UnIMP over existing techniques.",Jianwei Wang; Kai Wang; Ying Zhang; Wenjie Zhang; Xiwei Xu; Xuemin Lin,cs.LG; cs.SI,cs.LG,2025-01-04T05:05:44Z,2025-01-04T05:05:44Z,,,,http://arxiv.org/pdf/2501.02191v1,http://arxiv.org/abs/2501.02191v1,2025,arxiv_api
2501.02199,1,"Can ChatGPT implement finite element models for geotechnical engineering
  applications?","This study assesses the capability of ChatGPT to generate finite element code for geotechnical engineering applications from a set of prompts. We tested three different initial boundary value problems using a hydro-mechanically coupled formulation for unsaturated soils, including the dissipation of excess pore water pressure through fluid mass diffusion in one-dimensional space, time-dependent differential settlement of a strip footing, and gravity-driven seepage. For each case, initial prompting involved providing ChatGPT with necessary information for finite element implementation, such as balance and constitutive equations, problem geometry, initial and boundary conditions, material properties, and spatiotemporal discretization and solution strategies. Any errors and unexpected results were further addressed through prompt augmentation processes until the ChatGPT-generated finite element code passed the verification/validation test. Our results demonstrate that ChatGPT required minimal code revisions when using the FEniCS finite element library, owing to its high-level interfaces that enable efficient programming. In contrast, the MATLAB code generated by ChatGPT necessitated extensive prompt augmentations and/or direct human intervention, as it involves a significant amount of low-level programming required for finite element analysis, such as constructing shape functions or assembling global matrices. Given that prompt engineering for this task requires an understanding of the mathematical formulation and numerical techniques, this study suggests that while a large language model may not yet replace human programmers, it can greatly assist in the implementation of numerical models.",Taegu Kim; Tae Sup Yun; Hyoung Suk Suh,math.NA; cs.AI; cs.NA,math.NA,2025-01-04T05:21:40Z,2025-01-04T05:21:40Z,10.1002/nag.3956,,,http://arxiv.org/pdf/2501.02199v1,http://arxiv.org/abs/2501.02199v1,2025,arxiv_api
2501.03266,2,"LLM Content Moderation and User Satisfaction: Evidence from Response
  Refusals in Chatbot Arena","LLM safety and ethical alignment are widely discussed, but the impact of content moderation on user satisfaction remains underexplored. In particular, little is known about how users respond when models refuse to answer a prompt-one of the primary mechanisms used to enforce ethical boundaries in LLMs. We address this gap by analyzing nearly 50,000 model comparisons from Chatbot Arena, a platform where users indicate their preferred LLM response in pairwise matchups, providing a large-scale setting for studying real-world user preferences. Using a novel RoBERTa-based refusal classifier fine-tuned on a hand-labeled dataset, we distinguish between refusals due to ethical concerns and technical limitations. Our results reveal a substantial refusal penalty: ethical refusals yield significantly lower win rates than both technical refusals and standard responses, indicating that users are especially dissatisfied when models decline a task for ethical reasons. However, this penalty is not uniform. Refusals receive more favorable evaluations when the underlying prompt is highly sensitive (e.g., involving illegal content), and when the refusal is phrased in a detailed and contextually aligned manner. These findings underscore a core tension in LLM design: safety-aligned behaviors may conflict with user expectations, calling for more adaptive moderation strategies that account for context and presentation.",Stefan Pasch,cs.CL; cs.AI; cs.CY; cs.HC; cs.SI,cs.CL,2025-01-04T06:36:44Z,2025-05-16T01:23:54Z,,,,http://arxiv.org/pdf/2501.03266v2,http://arxiv.org/abs/2501.03266v2,2025,arxiv_api
2501.02226,2,"Knowledge Graph Retrieval-Augmented Generation for LLM-based
  Recommendation","Recommender systems have become increasingly vital in our daily lives, helping to alleviate the problem of information overload across various user-oriented online services. The emergence of Large Language Models (LLMs) has yielded remarkable achievements, demonstrating their potential for the development of next-generation recommender systems. Despite these advancements, LLM-based recommender systems face inherent limitations stemming from their LLM backbones, particularly issues of hallucinations and the lack of up-to-date and domain-specific knowledge. Recently, Retrieval-Augmented Generation (RAG) has garnered significant attention for addressing these limitations by leveraging external knowledge sources to enhance the understanding and generation of LLMs. However, vanilla RAG methods often introduce noise and neglect structural relationships in knowledge, limiting their effectiveness in LLM-based recommendations. To address these limitations, we propose to retrieve high-quality and up-to-date structure information from the knowledge graph (KG) to augment recommendations. Specifically, our approach develops a retrieval-augmented framework, termed K-RagRec, that facilitates the recommendation generation process by incorporating structure information from the external KG. Extensive experiments have been conducted to demonstrate the effectiveness of our proposed method.",Shijie Wang; Wenqi Fan; Yue Feng; Shanru Lin; Xinyu Ma; Shuaiqiang Wang; Dawei Yin,cs.IR,cs.IR,2025-01-04T08:16:23Z,2025-05-28T09:34:22Z,,,Accepted by ACL 2025 main conference,http://arxiv.org/pdf/2501.02226v2,http://arxiv.org/abs/2501.02226v2,2025,arxiv_api
2501.02237,1,Financial Named Entity Recognition: How Far Can LLM Go?,"The surge of large language models (LLMs) has revolutionized the extraction and analysis of crucial information from a growing volume of financial statements, announcements, and business news. Recognition for named entities to construct structured data poses a significant challenge in analyzing financial documents and is a foundational task for intelligent financial analytics. However, how effective are these generic LLMs and their performance under various prompts are yet need a better understanding. To fill in the blank, we present a systematic evaluation of state-of-the-art LLMs and prompting methods in the financial Named Entity Recognition (NER) problem. Specifically, our experimental results highlight their strengths and limitations, identify five representative failure types, and provide insights into their potential and challenges for domain-specific tasks.",Yi-Te Lu; Yintong Huo,cs.CL; cs.AI,cs.CL,2025-01-04T08:47:21Z,2025-01-04T08:47:21Z,,,"Accepted at The Joint Workshop of the 9th Financial Technology and
  Natural Language Processing (FinNLP), the 6th Financial Narrative Processing
  (FNP), and the 1st Workshop on Large Language Models for Finance and Legal
  (LLMFinLegal), in conjunction with COLING 2025",http://arxiv.org/pdf/2501.02237v1,http://arxiv.org/abs/2501.02237v1,2025,arxiv_api
2501.02266,1,LLMzSzŁ: a comprehensive LLM benchmark for Polish,"This article introduces the first comprehensive benchmark for the Polish language at this scale: LLMzSz{\L} (LLMs Behind the School Desk). It is based on a coherent collection of Polish national exams, including both academic and professional tests extracted from the archives of the Polish Central Examination Board. It covers 4 types of exams, coming from 154 domains. Altogether, it consists of almost 19k closed-ended questions. We investigate the performance of open-source multilingual, English, and Polish LLMs to verify LLMs' abilities to transfer knowledge between languages. Also, the correlation between LLMs and humans at model accuracy and exam pass rate levels is examined. We show that multilingual LLMs can obtain superior results over monolingual ones; however, monolingual models may be beneficial when model size matters. Our analysis highlights the potential of LLMs in assisting with exam validation, particularly in identifying anomalies or errors in examination tasks.",Krzysztof Jassem; Michał Ciesiółka; Filip Graliński; Piotr Jabłoński; Jakub Pokrywka; Marek Kubis; Monika Jabłońska; Ryszard Staruch,cs.CL; cs.AI,cs.CL,2025-01-04T12:04:46Z,2025-01-04T12:04:46Z,,,,http://arxiv.org/pdf/2501.02266v1,http://arxiv.org/abs/2501.02266v1,2025,arxiv_api
2501.02268,1,"What Kind of Visual Tokens Do We Need? Training-free Visual Token
  Pruning for Multi-modal Large Language Models from the Perspective of Graph","Recent Multimodal Large Language Models(MLLMs) often use a large number of visual tokens to compensate their visual shortcoming, leading to excessive computation and obvious visual redundancy. In this paper, we investigate what kind of visual tokens are needed for MLLMs, and reveal that both foreground and background tokens are critical for MLLMs given the varying difficulties of examples. Based on this observation, we propose a graph-based method towards training-free visual token pruning, termed G-Prune.In particular, G-Prune regards visual tokens as nodes, and construct their connections based on their semantic similarities. Afterwards, the information flow is propagated via weighted links, and the most important tokens after iterations are kept for MLLMs, which can be front or background.To validate G-Prune, we apply it to a recent MLLM called LLaVA-NeXT, and conduct extensive experiments on a set of benchmarks.The experiment results show that G-Prune can greatly reduce computation overhead while retaining high performance on both coarse- and fine-grained tasks. For instance, G-Prune can reduce 63.57\% FLOPs of LLaVA-NeXT on VQA2.0 and TextVQA with only 0.95\% and 2.34\% accuracy drops, respectively.",Yutao Jiang; Qiong Wu; Wenhao Lin; Wei Yu; Yiyi Zhou,cs.CV; cs.AI,cs.CV,2025-01-04T12:14:42Z,2025-01-04T12:14:42Z,,,"9 pages, 6 figures",http://arxiv.org/pdf/2501.02268v1,http://arxiv.org/abs/2501.02268v1,2025,arxiv_api
2501.02295,4,"Explicit vs. Implicit: Investigating Social Bias in Large Language
  Models through Self-Reflection","Large Language Models (LLMs) have been shown to exhibit various biases and stereotypes in their generated content. While extensive research has investigated biases in LLMs, prior work has predominantly focused on explicit bias, with minimal attention to implicit bias and the relation between these two forms of bias. This paper presents a systematic framework grounded in social psychology theories to investigate and compare explicit and implicit biases in LLMs. We propose a novel self-reflection-based evaluation framework that operates in two phases: first measuring implicit bias through simulated psychological assessment methods, then evaluating explicit bias by prompting LLMs to analyze their own generated content. Through extensive experiments on advanced LLMs across multiple social dimensions, we demonstrate that LLMs exhibit a substantial inconsistency between explicit and implicit biases: while explicit bias manifests as mild stereotypes, implicit bias exhibits strong stereotypes. We further investigate the underlying factors contributing to this explicit-implicit bias inconsistency, examining the effects of training data scale, model size, and alignment techniques. Experimental results indicate that while explicit bias declines with increased training data and model size, implicit bias exhibits a contrasting upward trend. Moreover, contemporary alignment methods effectively suppress explicit bias but show limited efficacy in mitigating implicit bias.",Yachao Zhao; Bo Wang; Yan Wang; Dongming Zhao; Ruifang He; Yuexian Hou,cs.CL,cs.CL,2025-01-04T14:08:52Z,2025-06-03T06:37:54Z,,,Accepted by ACL 2025,http://arxiv.org/pdf/2501.02295v4,http://arxiv.org/abs/2501.02295v4,2025,arxiv_api
2501.02334,1,"Validity Arguments For Constructed Response Scoring Using Generative
  Artificial Intelligence Applications","The rapid advancements in large language models and generative artificial intelligence (AI) capabilities are making their broad application in the high-stakes testing context more likely. Use of generative AI in the scoring of constructed responses is particularly appealing because it reduces the effort required for handcrafting features in traditional AI scoring and might even outperform those methods. The purpose of this paper is to highlight the differences in the feature-based and generative AI applications in constructed response scoring systems and propose a set of best practices for the collection of validity evidence to support the use and interpretation of constructed response scores from scoring systems using generative AI. We compare the validity evidence needed in scoring systems using human ratings, feature-based natural language processing AI scoring engines, and generative AI. The evidence needed in the generative AI context is more extensive than in the feature-based NLP scoring context because of the lack of transparency and other concerns unique to generative AI such as consistency. Constructed response score data from standardized tests demonstrate the collection of validity evidence for different types of scoring systems and highlights the numerous complexities and considerations when making a validity argument for these scores. In addition, we discuss how the evaluation of AI scores might include a consideration of how a contributory scoring approach combining multiple AI scores (from different sources) will cover more of the construct in the absence of human ratings.",Jodi M. Casabianca; Daniel F. McCaffrey; Matthew S. Johnson; Naim Alper; Vladimir Zubenko,cs.CL; cs.AI; cs.CY,cs.CL,2025-01-04T16:59:29Z,2025-01-04T16:59:29Z,,,"33 pages, 2 figures, 6 tables; This work was presented at the 2024
  meeting of the International Testing Commission in Granada, Spain",http://arxiv.org/pdf/2501.02334v1,http://arxiv.org/abs/2501.02334v1,2025,arxiv_api
2501.02336,1,"AdaSkip: Adaptive Sublayer Skipping for Accelerating Long-Context LLM
  Inference","Long-context large language models (LLMs) inference is increasingly critical, motivating a number of studies devoted to alleviating the substantial storage and computational costs in such scenarios. Layer-wise skipping methods are promising optimizations but rarely explored in long-context inference. We observe that existing layer-wise skipping strategies have several limitations when applied in long-context inference, including the inability to adapt to model and context variability, disregard for sublayer significance, and inapplicability for the prefilling phase. This paper proposes \sysname, an adaptive sublayer skipping method specifically designed for long-context inference. \sysname adaptively identifies less important layers by leveraging on-the-fly similarity information, enables sublayer-wise skipping, and accelerates both the prefilling and decoding phases. The effectiveness of \sysname is demonstrated through extensive experiments on various long-context benchmarks and models, showcasing its superior inference performance over existing baselines.",Zhuomin He; Yizhen Yao; Pengfei Zuo; Bin Gao; Qinya Li; Zhenzhe Zheng; Fan Wu,cs.CL; cs.AI,cs.CL,2025-01-04T17:01:30Z,2025-01-04T17:01:30Z,,,"9 pages,10 figures, AAAI",http://arxiv.org/pdf/2501.02336v1,http://arxiv.org/abs/2501.02336v1,2025,arxiv_api
2501.02341,2,"UAVs Meet LLMs: Overviews and Perspectives Toward Agentic Low-Altitude
  Mobility","Low-altitude mobility, exemplified by unmanned aerial vehicles (UAVs), has introduced transformative advancements across various domains, like transportation, logistics, and agriculture. Leveraging flexible perspectives and rapid maneuverability, UAVs extend traditional systems' perception and action capabilities, garnering widespread attention from academia and industry. However, current UAV operations primarily depend on human control, with only limited autonomy in simple scenarios, and lack the intelligence and adaptability needed for more complex environments and tasks. The emergence of large language models (LLMs) demonstrates remarkable problem-solving and generalization capabilities, offering a promising pathway for advancing UAV intelligence. This paper explores the integration of LLMs and UAVs, beginning with an overview of UAV systems' fundamental components and functionalities, followed by an overview of the state-of-the-art in LLM technology. Subsequently, it systematically highlights the multimodal data resources available for UAVs, which provide critical support for training and evaluation. Furthermore, it categorizes and analyzes key tasks and application scenarios where UAVs and LLMs converge. Finally, a reference roadmap towards agentic UAVs is proposed, aiming to enable UAVs to achieve agentic intelligence through autonomous perception, memory, reasoning, and tool utilization. Related resources are available at https://github.com/Hub-Tian/UAVs_Meet_LLMs.",Yonglin Tian; Fei Lin; Yiduo Li; Tengchao Zhang; Qiyao Zhang; Xuan Fu; Jun Huang; Xingyuan Dai; Yutong Wang; Chunwei Tian; Bai Li; Yisheng Lv; Levente Kovács; Fei-Yue Wang,cs.RO; cs.AI,cs.RO,2025-01-04T17:32:12Z,2025-03-25T15:55:33Z,10.1016/j.inffus.2025.103158,"Information Fusion, Volume 122, 2025, 103158",,http://arxiv.org/pdf/2501.02341v2,http://arxiv.org/abs/2501.02341v2,2025,arxiv_api
2501.02346,1,"Exploring the Capabilities and Limitations of Large Language Models for
  Radiation Oncology Decision Support","Thanks to the rapidly evolving integration of LLMs into decision-support tools, a significant transformation is happening across large-scale systems. Like other medical fields, the use of LLMs such as GPT-4 is gaining increasing interest in radiation oncology as well. An attempt to assess GPT-4's performance in radiation oncology was made via a dedicated 100-question examination on the highly specialized topic of radiation oncology physics, revealing GPT-4's superiority over other LLMs. GPT-4's performance on a broader field of clinical radiation oncology is further benchmarked by the ACR Radiation Oncology In-Training (TXIT) exam where GPT-4 achieved a high accuracy of 74.57%. Its performance on re-labelling structure names in accordance with the AAPM TG-263 report has also been benchmarked, achieving above 96% accuracies. Such studies shed light on the potential of LLMs in radiation oncology. As interest in the potential and constraints of LLMs in general healthcare applications continues to rise5, the capabilities and limitations of LLMs in radiation oncology decision support have not yet been fully explored.",Florian Putz; Marlen Haderleina; Sebastian Lettmaier; Sabine Semrau; Rainer Fietkau; Yixing Huang,physics.med-ph; cs.AI,physics.med-ph,2025-01-04T17:57:33Z,2025-01-04T17:57:33Z,10.1016/j.radonc.2024.110419,"International Journal of Radiation Oncology, Biology, Physics.
  2024 Mar 15;118(4):900-4",Officially published in the Red Journal,http://arxiv.org/pdf/2501.02346v1,http://arxiv.org/abs/2501.02346v1,2025,arxiv_api
2501.02348,2,"Thinking with Many Minds: Using Large Language Models for
  Multi-Perspective Problem-Solving","Complex problem-solving requires cognitive flexibility--the capacity to entertain multiple perspectives while preserving their distinctiveness. This flexibility replicates the ""wisdom of crowds"" within a single individual, allowing them to ""think with many minds."" While mental simulation enables imagined deliberation, cognitive constraints limit its effectiveness. We propose synthetic deliberation, a Large Language Model (LLM)-based method that simulates discourse between agents embodying diverse perspectives, as a solution. Using a custom GPT-based model, we showcase its benefits: concurrent processing of multiple viewpoints without cognitive degradation, parallel exploration of perspectives, and precise control over viewpoint synthesis. By externalizing the deliberative process and distributing cognitive labor between parallel search and integration, synthetic deliberation transcends mental simulation's limitations. This approach shows promise for strategic planning, policymaking, and conflict resolution.",Sanghyun Park; Boris Maciejovsky; Phanish Puranam,cs.CL; cs.HC,cs.CL,2025-01-04T18:04:47Z,2025-09-11T14:39:03Z,,,"36 pages, 1 appendix",http://arxiv.org/pdf/2501.02348v2,http://arxiv.org/abs/2501.02348v2,2025,arxiv_api
2501.02370,3,"Prepending or Cross-Attention for Speech-to-Text? An Empirical
  Comparison","Following the remarkable success of Large Language Models (LLMs) in NLP tasks, there is increasing interest in extending their capabilities to speech -- the most common form of communication. The most widespread approach to integrating speech into LLMs is dense feature prepending (DFP), which prepends the projected speech representations to the textual representations, allowing end-to-end training with a speech encoder. This raises questions about the need for a sophisticated speech encoder for DFP and how its performance compares with a standard encoder-decoder (i.e., cross-attention) architecture. We compare DFP and cross-attention under a variety of configurations, such as CTC compression, sequence-level knowledge distillation, on monolingual, bilingual, and multilingual models. To perform a controlled architectural comparison, we train all models from scratch rather than using large pretrained models and use comparable data and parameter settings, testing speech-to-text recognition (ASR) and translation (ST) on MuST-C v1.0 and CoVoST2 datasets. Despite the wide adoption of DFP, our results do not indicate a clear advantage of DFP over cross-attention.",Tsz Kin Lam; Marco Gaido; Sara Papi; Luisa Bentivogli; Barry Haddow,cs.CL; cs.SD; eess.AS,cs.CL,2025-01-04T20:14:16Z,2025-02-07T20:12:12Z,,,Accepted at NAACL 2025,http://arxiv.org/pdf/2501.02370v3,http://arxiv.org/abs/2501.02370v3,2025,arxiv_api
2501.02406,4,"Zero-Shot Statistical Tests for LLM-Generated Text Detection using
  Finite Sample Concentration Inequalities","Verifying the provenance of content is crucial to the function of many organizations, e.g., educational institutions, social media platforms, firms, etc. This problem is becoming increasingly challenging as text generated by Large Language Models (LLMs) becomes almost indistinguishable from human-generated content. In addition, many institutions utilize in-house LLMs and want to ensure that external, non-sanctioned LLMs do not produce content within the institution. In this paper, we answer the following question: Given a piece of text, can we identify whether it was produced by a particular LLM or not? We model LLM-generated text as a sequential stochastic process with complete dependence on history. We then design zero-shot statistical tests to (i) distinguish between text generated by two different known sets of LLMs $A$ (non-sanctioned) and $B$ (in-house), and (ii) identify whether text was generated by a known LLM or generated by any unknown model, e.g., a human or some other language generation process. We prove that the type I and type II errors of our test decrease exponentially with the length of the text. For that, we show that if $B$ generates the text, then except with an exponentially small probability in string length, the log-perplexity of the string under $A$ converges to the average cross-entropy of $B$ and $A$. We then present experiments using LLMs with white-box access to support our theoretical results and empirically examine the robustness of our results to black-box settings and adversarial attacks. In the black-box setting, our method achieves an average TPR of 82.5\% at a fixed FPR of 5\%. Under adversarial perturbations, our minimum TPR is 48.6\% at the same FPR threshold. Both results outperform all non-commercial baselines. See https://github.com/TaraRadvand74/llm-text-detection for code, data, and an online demo of the project.",Tara Radvand; Mojtaba Abdolmaleki; Mohamed Mostagir; Ambuj Tewari,stat.ML; cs.AI; cs.CL; cs.IT; cs.LG; math.IT,stat.ML,2025-01-04T23:51:43Z,2025-05-16T15:45:11Z,,,,http://arxiv.org/pdf/2501.02406v4,http://arxiv.org/abs/2501.02406v4,2025,arxiv_api
2501.03271,3,"DPO Kernels: A Semantically-Aware, Kernel-Enhanced, and Divergence-Rich
  Paradigm for Direct Preference Optimization","The rapid rise of large language models (LLMs) has unlocked many applications but also underscores the challenge of aligning them with diverse values and preferences. Direct Preference Optimization (DPO) is central to alignment but constrained by fixed divergences and limited feature transformations. We propose DPO-Kernels, which integrates kernel methods to address these issues through four key contributions: (i) Kernelized Representations with polynomial, RBF, Mahalanobis, and spectral kernels for richer transformations, plus a hybrid loss combining embedding-based and probability-based objectives; (ii) Divergence Alternatives (Jensen-Shannon, Hellinger, Renyi, Bhattacharyya, Wasserstein, and f-divergences) for greater stability; (iii) Data-Driven Selection metrics that automatically choose the best kernel-divergence pair; and (iv) a Hierarchical Mixture of Kernels for both local precision and global modeling. Evaluations on 12 datasets demonstrate state-of-the-art performance in factuality, safety, reasoning, and instruction following. Grounded in Heavy-Tailed Self-Regularization, DPO-Kernels maintains robust generalization for LLMs, offering a comprehensive resource for further alignment research.",Amitava Das; Suranjana Trivedy; Danush Khanna; Rajarshi Roy; Gurpreet Singh; Basab Ghosh; Yaswanth Narsupalli; Vinija Jain; Vasu Sharma; Aishwarya Naresh Reganti; Aman Chadha,cs.LG; cs.AI; cs.CL; 68T45,cs.LG,2025-01-05T00:08:52Z,2025-01-20T04:24:56Z,,,,http://arxiv.org/pdf/2501.03271v3,http://arxiv.org/abs/2501.03271v3,2025,arxiv_api
2501.02408,1,"GenTREC: The First Test Collection Generated by Large Language Models
  for Evaluating Information Retrieval Systems","Building test collections for Information Retrieval evaluation has traditionally been a resource-intensive and time-consuming task, primarily due to the dependence on manual relevance judgments. While various cost-effective strategies have been explored, the development of such collections remains a significant challenge. In this paper, we present GenTREC , the first test collection constructed entirely from documents generated by a Large Language Model (LLM), eliminating the need for manual relevance judgments. Our approach is based on the assumption that documents generated by an LLM are inherently relevant to the prompts used for their generation. Based on this heuristic, we utilized existing TREC search topics to generate documents. We consider a document relevant only to the prompt that generated it, while other document-topic pairs are treated as non-relevant. To introduce realistic retrieval challenges, we also generated non-relevant documents, ensuring that IR systems are tested against a diverse and robust set of materials. The resulting GenTREC collection comprises 96,196 documents, 300 topics, and 18,964 relevance ""judgments"". We conducted extensive experiments to evaluate GenTREC in terms of document quality, relevance judgment accuracy, and evaluation reliability. Notably, our findings indicate that the ranking of IR systems using GenTREC is compatible with the evaluations conducted using traditional TREC test collections, particularly for P@100, MAP, and RPrec metrics. Overall, our results show that our proposed approach offers a promising, low-cost alternative for IR evaluation, significantly reducing the burden of building and maintaining future IR evaluation resources.",Mehmet Deniz Türkmen; Mucahid Kutlu; Bahadir Altun; Gokalp Cosgun,cs.IR,cs.IR,2025-01-05T00:27:36Z,2025-01-05T00:27:36Z,,,,http://arxiv.org/pdf/2501.02408v1,http://arxiv.org/abs/2501.02408v1,2025,arxiv_api
